Data zaladunku;Miejsce zaladunku;Data operacji;Dostawca;Typ operacji;Nr WZ;Czy magazynowane;Deklaracja/KZR;Volumen;Jednostka miary;Cena zakupu/produkcji;Wartosc;Cena sprzedazy;Produkt;Rodzaj zrebki;Rabanie (kto);Koszt rabania;Przewoznik;Nr rejestracyjny;Odleglosc km;Stawka zl/km;Koszt transportu;Odbiorca;Miejsce pochodzenia;Uwagi;Utworzyl;Data dodania wpisu;ID operacji;ID powiazania;Status
2026-08-20;;2026-08-20;Magazyn Zabrze;ZUŻYCIE;PZ/92;TAK;KZR;55.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 21:31:17;OP-MIGR-00455;;AKTYWNY
2026-08-20;Głubczyce;2026-08-20;Magazyn Zabrze;ZAKUP;PZ/92;TAK;KZR;55.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;;0.0;Lander Agro;PY 30536;182.0;5.0;0.0;Magazyn Zabrze;;Brak informacji nt. kosztu transportu, kierowca z Lander Agro;Marcin Kwiatkowski;2026-08-23 21:33:29;OP-MIGR-00456;;AKTYWNY
2026-08-20;;2026-08-20;Grandpol;ZAKUP;PZ/93;NIE;KZR;55.0;MP;45.0;2475.0;0.0;Drewno przemysłowe z wycinek inwest.;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 19 480 kg;Marcin Kwiatkowski;2026-08-23 21:37:56;OP-MIGR-00457;;AKTYWNY
2026-08-20;;2026-08-20;Magazyn Zabrze;PRODUKCJA;PZ/93;TAK;KZR;55.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 21:38:55;OP-MIGR-00458;;AKTYWNY
2026-08-20;;2026-08-20;Magazyn Zabrze;ZUŻYCIE;PZ/93;TAK;KZR;55.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 21:38:55;OP-MIGR-00459;;AKTYWNY
2026-08-20;Głubczyce;2026-08-20;Magazyn Zabrze;ZAKUP;PZ/93;TAK;KZR;55.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;;0.0;własny (Chrzan);SK 5L809;182.0;5.0;910.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-23 21:40:21;OP-MIGR-00460;;AKTYWNY
2026-08-20;;2026-08-20;Grandpol;ZAKUP;PZ/94;NIE;KZR;82.0;MP;45.0;3690.0;0.0;Drewno przemysłowe z wycinek inwest.;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 25 080 kg;Marcin Kwiatkowski;2026-08-23 21:42:36;OP-MIGR-00461;;AKTYWNY
2026-08-20;;2026-08-20;Magazyn Zabrze;PRODUKCJA;PZ/94;TAK;KZR;82.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 21:44:40;OP-MIGR-00462;;AKTYWNY
2026-08-20;;2026-08-20;Magazyn Zabrze;ZUŻYCIE;PZ/94;TAK;KZR;82.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 21:44:40;OP-MIGR-00463;;AKTYWNY
2026-08-20;Głubczyce;2026-08-20;Magazyn Zabrze;ZAKUP;PZ/94;TAK;KZR;82.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;;0.0;własny (Wilczak);SK 7J884;182.0;5.0;910.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-23 21:46:08;OP-MIGR-00464;;AKTYWNY
2026-08-20;;2026-08-20;Grandpol;ZAKUP;PZ/95;NIE;KZR;32.0;MP;45.0;1440.0;0.0;Drewno przemysłowe z wycinek inwest.;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 13 300 kg;Marcin Kwiatkowski;2026-08-23 21:47:49;OP-MIGR-00465;;AKTYWNY
2026-08-20;;2026-08-20;Magazyn Zabrze;PRODUKCJA;PZ/95;TAK;KZR;32.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-23 21:49:02;OP-MIGR-00466;;AKTYWNY
2026-08-20;;2026-08-20;Magazyn Zabrze;ZUŻYCIE;PZ/95;TAK;KZR;32.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-23 21:49:02;OP-MIGR-00467;;AKTYWNY
2026-08-20;Głubczyce;2026-08-20;Magazyn Zabrze;ZAKUP;PZ/95;TAK;KZR;32.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Inwestycyjna;B;;0.0;własny (Kretek);SK 7J885;182.0;5.0;910.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-23 21:51:24;OP-MIGR-00468;;AKTYWNY
2026-08-21;;2026-08-21;Lander Agro;ZAKUP;PZ/43/D;TAK;KZR;27.16;M3;230.0;6246.8;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 21 900 kg;Marcin Kwiatkowski;2026-08-24 11:31:03;OP-MIGR-00469;;AKTYWNY
2026-08-21;;2026-08-21;NDL Świerklaniec, Leśnictwo Mieczysko;ZAKUP;PZ/96   3/202632708/6676;TAK;Deklaracja;20.0;M3;112.0;2240.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 22 260 kg;Marcin Kwiatkowski;2026-08-24 11:35:30;OP-MIGR-00470;;AKTYWNY
2026-08-21;;2026-08-21;Magazyn Zabrze;PRODUKCJA;PZ/96;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-24 11:36:37;OP-MIGR-00471;;AKTYWNY
2026-08-21;;2026-08-21;Magazyn Zabrze;ZUŻYCIE;PZ/96;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-24 11:36:38;OP-MIGR-00472;;AKTYWNY
2026-08-21;Mieczysko;2026-08-21;Magazyn Zabrze;ZAKUP;PZ/96;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Kretek);SK 7J885;62.0;5.0;310.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-24 11:38:46;OP-MIGR-00473;;AKTYWNY
2026-08-21;;2026-08-21;NDL Świerklaniec, Leśnictwo Mieczysko;ZAKUP;PZ/97   3/202632708/6677;TAK;Deklaracja;20.0;M3;112.0;2240.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 22 480 kg;Marcin Kwiatkowski;2026-08-24 11:40:36;OP-MIGR-00474;;AKTYWNY
2026-08-21;;2026-08-21;Magazyn Zabrze;PRODUKCJA;PZ/97;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-24 11:41:40;OP-MIGR-00475;;AKTYWNY
2026-08-21;;2026-08-21;Magazyn Zabrze;ZUŻYCIE;PZ/97;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-24 11:41:41;OP-MIGR-00476;;AKTYWNY
2026-08-21;Mieczysko;2026-08-21;Magazyn Zabrze;ZAKUP;PZ/97;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Chrzan);SK 5L809;62.0;5.0;310.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-24 11:45:01;OP-MIGR-00477;;AKTYWNY
2026-08-21;;2026-08-21;NDL Świerklaniec, Leśnictwo Mieczysko;ZAKUP;PZ/98   3/202632708/6678;TAK;Deklaracja;12.0;M3;112.0;1344.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 21 080 kg;Marcin Kwiatkowski;2026-08-24 11:47:42;OP-MIGR-00478;;AKTYWNY
2026-08-21;;2026-08-21;Magazyn Zabrze;PRODUKCJA;PZ/98;TAK;Deklaracja;48.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Rębak z Brąszewic, rębakowy Łukasz Kempski;Marcin Kwiatkowski;2026-08-24 11:49:45;OP-MIGR-00479;;AKTYWNY
2026-08-21;;2026-08-21;Magazyn Zabrze;ZUŻYCIE;PZ/98;TAK;Deklaracja;48.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;Magazyn Zabrze;Automatyczne zużycie surowca do produkcji;;2026-08-24 11:49:46;OP-MIGR-00480;;AKTYWNY
2026-08-21;Mieczysko;2026-08-21;Magazyn Zabrze;ZAKUP;PZ/98;TAK;Deklaracja;48.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Kretek);SK 7J885;62.0;5.0;310.0;Magazyn Zabrze;;;Marcin Kwiatkowski;2026-08-24 11:51:18;OP-MIGR-00481;;AKTYWNY
2026-08-24;;2026-08-24;GWood;ZAKUP;PZ/99;TAK;Deklaracja;92.0;MP;117.0;10764.0;0.0;Zrębka towar;B;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Waga: 25,46 t;Marcin Kwiatkowski;2026-08-24 11:57:50;OP-MIGR-00482;;AKTYWNY
2026-08-24;;2026-08-24;NDL Chrzanów, Leśnictwo Mętków;ZAKUP;PZ/100  3/202624967/1074;TAK;Deklaracja;12.0;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-30 22:54:45;OP-MIGR-00483;;AKTYWNY
2026-08-24;;2026-08-24;Magazyn Zabrze;PRODUKCJA;PZ/100;TAK;Deklaracja;48.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-30 22:56:26;OP-MIGR-00484;;AKTYWNY
2026-08-24;;2026-08-24;Magazyn Zabrze;ZUŻYCIE;PZ/100;TAK;Deklaracja;48.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-30 22:56:26;OP-MIGR-00485;;AKTYWNY
2026-08-24;Mętków;2026-08-24;Magazyn Zabrze;ZAKUP;PZ/100;TAK;Deklaracja;48.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Kretek);SK 7J885;134.0;5.0;670.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-30 22:58:05;OP-MIGR-00486;;AKTYWNY
2026-08-24;;2026-08-24;NDL Chrzanów, Leśnictwo Mętków+Szczakowa;ZAKUP;PZ/101;TAK;Deklaracja;16.22;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;12 m3 (Mętków) + 4,22 m3 (Szczakowa);Roesner Mateusz;2026-08-30 23:04:00;OP-MIGR-00487;;AKTYWNY
2026-08-24;;2026-08-24;NDL Chrzanów, Leśnictwo Mętków+Szczakowa;PRODUKCJA;PZ/101;TAK;Deklaracja;64.88;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;12 m3 (Mętków 3/202624967/1073) + 4,22 m3 (Szczakowa 11/202624975/11181);Roesner Mateusz;2026-08-30 23:08:03;OP-MIGR-00488;;AKTYWNY
2026-08-24;;2026-08-24;NDL Chrzanów, Leśnictwo Mętków+Szczakowa;ZUŻYCIE;PZ/101;TAK;Deklaracja;64.88;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-30 23:08:04;OP-MIGR-00489;;AKTYWNY
2026-08-24;Mętków/Szczakowa;2026-08-24;Magazyn Zabrze;ZAKUP;PZ/101;TAK;Deklaracja;64.88;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Wilczak);SK 7J884;150.0;5.0;750.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-30 23:10:50;OP-MIGR-00490;;AKTYWNY
2026-08-25;;2026-08-25;NDL Chrzanów, Leśnictwo Chełmek;ZAKUP;PZ/102  2/202624966/6131;TAK;Deklaracja;21.1;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-30 23:13:10;OP-MIGR-00491;;AKTYWNY
2026-08-25;;2026-08-25;Magazyn Zabrze;PRODUKCJA;PZ/102;TAK;Deklaracja;84.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-30 23:14:19;OP-MIGR-00492;;AKTYWNY
2026-08-25;;2026-08-25;Magazyn Zabrze;ZUŻYCIE;PZ/102;TAK;Deklaracja;84.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-30 23:14:19;OP-MIGR-00493;;AKTYWNY
2026-08-25;Chrzanów;2026-08-25;Magazyn Zabrze;ZAKUP;PZ/102;TAK;Deklaracja;84.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Wilczak);SK 7J884;200.0;5.0;1000.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-30 23:17:46;OP-MIGR-00494;;AKTYWNY
2026-08-25;Magazyn Brąszewice;2026-08-25;Magazyn Brąszewice;MM;MM-77;TAK;;88.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Drzewna;;;0.0;własny (Chrzan);SK 5L809;160.0;5.0;800.0;Magazyn Zabrze;Magazyn Brąszewice;Waga: 25,660 T;Roesner Mateusz;2026-08-31 08:30:27;OP-MIGR-00495;;AKTYWNY
2026-08-25;;2026-08-25;NDL Chrzanów, Leśnictwo Chełmek;ZAKUP;PZ/103  2/202624966/6133;TAK;Deklaracja;21.1;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 08:36:22;OP-MIGR-00496;;AKTYWNY
2026-08-25;;2026-08-25;Magazyn Zabrze;PRODUKCJA;PZ/103;TAK;Deklaracja;84.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 08:37:25;OP-MIGR-00497;;AKTYWNY
2026-08-25;;2026-08-25;Magazyn Zabrze;ZUŻYCIE;PZ/103;TAK;Deklaracja;84.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-31 08:37:25;OP-MIGR-00498;;AKTYWNY
2026-08-25;Chrzanów;2026-08-25;Magazyn Zabrze;ZAKUP;PZ/103;TAK;Deklaracja;84.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Kretek);SK 7J885;200.0;5.0;1000.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 08:39:09;OP-MIGR-00499;;AKTYWNY
2026-08-25;;2026-08-25;NDL Chrzanów, Leśnictwo Chełmek;ZAKUP;PZ/104  2/202624966/6135;TAK;Deklaracja;21.1;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 08:48:42;OP-MIGR-00500;;AKTYWNY
2026-08-25;;2026-08-25;Magazyn Zabrze;PRODUKCJA;PZ/104;TAK;Deklaracja;84.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 08:49:40;OP-MIGR-00501;;AKTYWNY
2026-08-25;;2026-08-25;Magazyn Zabrze;ZUŻYCIE;PZ/104;TAK;Deklaracja;84.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-31 08:49:40;OP-MIGR-00502;;AKTYWNY
2026-08-25;Chrzanów;2026-08-25;Magazyn Zabrze;ZAKUP;PZ/104;TAK;Deklaracja;84.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Chrzan);SK 5L809;200.0;5.0;1000.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 08:50:39;OP-MIGR-00503;;AKTYWNY
2026-08-25;;2026-08-25;NDL Chrzanów, Leśnictwo Chełmek;ZAKUP;PZ/105  2/202624966/6136;TAK;Deklaracja;21.1;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:00:32;OP-MIGR-00504;;AKTYWNY
2026-08-25;;2026-08-25;Magazyn Zabrze;PRODUKCJA;PZ/105;TAK;Deklaracja;84.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:01:35;OP-MIGR-00505;;AKTYWNY
2026-08-25;;2026-08-25;Magazyn Zabrze;ZUŻYCIE;PZ/105;TAK;Deklaracja;84.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-31 09:01:35;OP-MIGR-00506;;AKTYWNY
2026-08-25;Chrzanów;2026-08-25;Magazyn Zabrze;ZAKUP;PZ/105;TAK;Deklaracja;84.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Wilczak);SK 7J884;200.0;5.0;1000.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:02:52;OP-MIGR-00507;;AKTYWNY
2026-08-26;Magazyn Zabrze;2026-08-26;Magazyn Zabrze;SPRZEDAŻ;WZ-20;TAK;KZR;90.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Wilczak);SK 7J885;107.0;5.0;535.0;Re Alloys, Łaziska;;;Roesner Mateusz;2026-08-28 09:45:13;OP-MIGR-00508;;AKTYWNY
2026-08-26;Magazyn Zabrze;2026-08-26;Magazyn Zabrze;SPRZEDAŻ;WZ-21;TAK;KZR;90.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Chrzan);SK 5L809;107.0;5.0;535.0;Re Alloys, Łaziska;;;Roesner Mateusz;2026-08-28 09:46:20;OP-MIGR-00509;;AKTYWNY
2026-08-26;;2026-08-26;Walber;ZAKUP;PZ/106;TAK;KZR;92.0;MP;105.0;9660.0;0.0;Zrębka towar;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-28 09:50:44;OP-MIGR-00510;;AKTYWNY
2026-08-26;;2026-08-26;Walber;ZAKUP;PZ/107;TAK;KZR;92.0;MP;105.0;9660.0;0.0;Zrębka towar;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-28 09:51:56;OP-MIGR-00511;;AKTYWNY
2026-08-26;;2026-08-26;Walber;ZAKUP;PZ/108;TAK;KZR;92.0;MP;105.0;9660.0;0.0;Zrębka towar;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-28 10:29:06;OP-MIGR-00512;;AKTYWNY
2026-08-26;;2026-08-26;Walber;ZAKUP;PZ/109;TAK;KZR;92.0;MP;105.0;9660.0;0.0;Zrębka towar;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-28 10:29:56;OP-MIGR-00513;;AKTYWNY
2026-08-27;;2026-08-27;Lander Agro;ZAKUP;PZ/43/D;TAK;KZR;30.3;M3;230.0;6969.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-28 10:02:54;OP-MIGR-00514;;AKTYWNY
2026-08-27;;2026-08-27;NDL Strzelce Op, Leśnictwo Spórok;ZAKUP;PZ/110  3/202638592/1129;TAK;Deklaracja;20.5;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:07:26;OP-MIGR-00515;;AKTYWNY
2026-08-27;;2026-08-27;Magazyn Zabrze;PRODUKCJA;PZ/110;TAK;Deklaracja;82.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:09:06;OP-MIGR-00516;;AKTYWNY
2026-08-27;;2026-08-27;Magazyn Zabrze;ZUŻYCIE;PZ/110;TAK;Deklaracja;82.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-31 09:09:06;OP-MIGR-00517;;AKTYWNY
2026-08-27;Strzelce Opolskie;2026-08-27;Magazyn Zabrze;ZAKUP;PZ/110;TAK;Deklaracja;82.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Chrzan);SK 5L809;120.0;5.0;600.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:11:29;OP-MIGR-00518;;AKTYWNY
2026-08-27;;2026-08-27;NDL Strzelce Op, Leśnictwo Spórok;ZAKUP;PZ/111  3/202638592/1130;TAK;Deklaracja;21.3;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:13:45;OP-MIGR-00519;;AKTYWNY
2026-08-27;;2026-08-27;Magazyn Zabrze;PRODUKCJA;PZ/111;TAK;Deklaracja;85.2;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:14:33;OP-MIGR-00520;;AKTYWNY
2026-08-27;;2026-08-27;Magazyn Zabrze;ZUŻYCIE;PZ/111;TAK;Deklaracja;85.2;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-31 09:14:33;OP-MIGR-00521;;AKTYWNY
2026-08-27;Strzelce Opolskie;2026-08-27;Magazyn Zabrze;ZAKUP;PZ/111;TAK;Deklaracja;85.2;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Wilczak);SK 7J885;120.0;5.0;600.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:15:37;OP-MIGR-00522;;AKTYWNY
2026-08-27;;2026-08-27;NDL Strzelce Op, Leśnictwo Spórok;ZAKUP;PZ/112  3/202638592/1134;TAK;Deklaracja;18.96;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:24:11;OP-MIGR-00523;;AKTYWNY
2026-08-27;;2026-08-27;Magazyn Zabrze;PRODUKCJA;PZ/112;TAK;Deklaracja;75.84;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:25:07;OP-MIGR-00524;;AKTYWNY
2026-08-27;;2026-08-27;Magazyn Zabrze;ZUŻYCIE;PZ/112;TAK;Deklaracja;75.84;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-31 09:25:07;OP-MIGR-00525;;AKTYWNY
2026-08-27;Strzelce Opolskie;2026-08-27;Magazyn Zabrze;ZAKUP;PZ/112;TAK;Deklaracja;75.84;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Wilczak);SK 7J885;120.0;5.0;600.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:26:13;OP-MIGR-00526;;AKTYWNY
2026-08-27;;2026-08-27;NDL Strzelce Op, Leśnictwo Spórok;ZAKUP;PZ/113  3/202638592/1132;TAK;Deklaracja;18.1;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:34:16;OP-MIGR-00527;;AKTYWNY
2026-08-27;;2026-08-27;Magazyn Zabrze;PRODUKCJA;PZ/113;TAK;Deklaracja;72.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:35:01;OP-MIGR-00528;;AKTYWNY
2026-08-27;;2026-08-27;Magazyn Zabrze;ZUŻYCIE;PZ/113;TAK;Deklaracja;72.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-31 09:35:02;OP-MIGR-00529;;AKTYWNY
